6.000000000000000125e-03
1.196399999999999894e-02
1.789221599999999551e-02
2.378486270400000102e-02
2.964215352777599746e-02
3.546430060660933636e-02
4.125151480296968681e-02
4.700400571415186413e-02
5.272198167986695549e-02
5.840564978978775301e-02
6.405521589104902491e-02
6.967088459570272563e-02
7.525285928812852632e-02
8.080134213239975605e-02
8.631653407960535040e-02
9.179863487512769649e-02
9.724784306587695715e-02
1.026643560074816802e-01
1.080483698714368029e-01
1.134000796522081772e-01
1.187196791742949342e-01
1.240073610992491610e-01
1.292633169326536657e-01
1.344877370310577358e-01
1.396808106088714141e-01
1.448427257452181705e-01
1.499736693907468554e-01
1.550738273744023954e-01
1.601433844101559922e-01
1.651825241036950220e-01
1.701914289590728824e-01
1.751702803853183998e-01
1.801192587030064907e-01
1.850385431507884648e-01
1.899283118918837221e-01
1.947887420205324516e-01
1.996200095684092235e-01
2.044222895109987781e-01
2.091957557739328177e-01
2.139405812392892181e-01
2.186569377518534085e-01
2.233449961253423377e-01
2.280049261485902479e-01
2.326368965916987830e-01
2.372410752121485722e-01
2.418176287608756747e-01
2.463667229883103882e-01
2.508885226503805299e-01
2.553831915144781917e-01
2.598508923653913838e-01
2.642917870111990419e-01
2.687060362891318666e-01
2.730938000713970526e-01
2.774552372709686021e-01
2.817905058473428315e-01
2.860997628122587955e-01
2.903831642353852382e-01
2.946408652499729608e-01
2.988730200584730490e-01
3.030797819381222391e-01
3.072613032464934779e-01
3.114177354270145637e-01
3.155492290144524814e-01
3.196559336403657636e-01
3.237379980385235445e-01
3.277955700502924175e-01
3.318287966299907077e-01
3.358378238502107149e-01
3.398227969071094257e-01
3.437838601256668070e-01
3.477211569649127920e-01
3.516348300231233459e-01
3.555250210429846125e-01
3.980603696541476499e-01
4.739047630777250553e-01
5.717584771452681736e-01
6.771058917675322197e-01
7.759114888866673887e-01
8.579278839541470969e-01
9.184506053896803746e-01
9.580836111702957236e-01
9.809699594713143789e-01
9.925021640316977756e-01
9.974957227865870468e-01
9.993138280435249765e-01
9.998531592013144564e-01
9.999773865170025200e-01
9.999978743325983466e-01
9.999999277273083909e-01
1.000000000000000000e+00
